word,japanese,source,source_url,license,source_dump_date,imported_at
inventive,"発明の。発明に関する。 / 発明の才のある。創意に富む。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inventive,"CC BY-SA 4.0",2026-08-05,2026-08-14
investigative,"調査の / 研究の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/investigative,"CC BY-SA 4.0",2026-08-05,2026-08-14
inveterate,"（現象や感情が）慢性の。根深い。抜き難い。長い年月によって凝り固まった。 / （人の持つ癖が）慢性の。常習の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inveterate,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviable,"（環境が）生存を拒む。生き辛い。（自身が）生命を保てない。生きられない。生き残れない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviable,"CC BY-SA 4.0",2026-08-05,2026-08-14
invidious,"妬みを買うような。 / 不公平な、差別的な。 / 嫉妬深い。 / 不愉快な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/invidious,"CC BY-SA 4.0",2026-08-05,2026-08-14
invincible,"無敵の人物、難攻不落の陣地。 / 倒せない、征服できない、無敵の、不敗の、難攻不落の","Japanese Wiktionary",https://ja.wiktionary.org/wiki/invincible,"CC BY-SA 4.0",2026-08-05,2026-08-14
invincibles,"invincibleの複数形","Japanese Wiktionary",https://ja.wiktionary.org/wiki/invincibles,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviolability,"不可侵。神聖。 / 厳守。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviolability,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviolable,"(領域が) 侵せない。不可侵の。神聖な。 / (規則が) 破ってはならない。違反を許さない。厳守の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviolable,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviscid,"粘性のない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviscid,"CC BY-SA 4.0",2026-08-05,2026-08-14
invisibly,"目に見えないように、隠れて","Japanese Wiktionary",https://ja.wiktionary.org/wiki/invisibly,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviter,"招待主。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviter,"CC BY-SA 4.0",2026-08-05,2026-08-14
inviters,"inviterの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/inviters,"CC BY-SA 4.0",2026-08-05,2026-08-14
invitingly,"魅力的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/invitingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
involuntarily,"渋々。不本意に。意に反して。 / 無意識に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/involuntarily,"CC BY-SA 4.0",2026-08-05,2026-08-14
involuntary,"不本意な。強いられた。 / 無意識の。 / 不随意の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/involuntary,"CC BY-SA 4.0",2026-08-05,2026-08-14
ired,"""ire"" の過去形・過去分詞形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ired,"CC BY-SA 4.0",2026-08-05,2026-08-14
iridescent,"虹色の。玉虫色の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/iridescent,"CC BY-SA 4.0",2026-08-05,2026-08-14
irksome,"いらいらさせる。退屈な。厄介な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irksome,"CC BY-SA 4.0",2026-08-05,2026-08-14
iroko,"クワ科の樹木の一つ、イロコ。ミリキア・エクスケルサ（Milicia excelsa; シノニム: Chlorophora excelsa)。 / 語義1.から得られる木材。イロコ材。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/iroko,"CC BY-SA 4.0",2026-08-05,2026-08-14
ironic,"皮肉な。 / 反語的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ironic,"CC BY-SA 4.0",2026-08-05,2026-08-14
ironical,"皮肉な。 / 反語的な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ironical,"CC BY-SA 4.0",2026-08-05,2026-08-14
ironically,"皮肉なことに。 / 皮肉っぽく。 / 反語的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/ironically,"CC BY-SA 4.0",2026-08-05,2026-08-14
irradiance,"射光。光輝。 / 放射照度。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irradiance,"CC BY-SA 4.0",2026-08-05,2026-08-14
irradiances,"irradianceの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irradiances,"CC BY-SA 4.0",2026-08-05,2026-08-14
irrationally,"不合理に、見境なく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irrationally,"CC BY-SA 4.0",2026-08-05,2026-08-14
irrefutable,"言い返せない。反駁を許さない。論破できない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irrefutable,"CC BY-SA 4.0",2026-08-05,2026-08-14
irregardless,"不注意な、無頓着な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irregardless,"CC BY-SA 4.0",2026-08-05,2026-08-14
irregularly,"不規則に。変則的に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irregularly,"CC BY-SA 4.0",2026-08-05,2026-08-14
irrelevant,"無関係な。的外れな。見当違いの。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irrelevant,"CC BY-SA 4.0",2026-08-05,2026-08-14
irreligious,"無宗教の、不信心な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irreligious,"CC BY-SA 4.0",2026-08-05,2026-08-14
irreplaceable,"かけがえの無い、取り替えられない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irreplaceable,"CC BY-SA 4.0",2026-08-05,2026-08-14
irresistible,"（相手が）抗えない。逆らえない。抵抗を許さない。服従や平伏を強いる。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irresistible,"CC BY-SA 4.0",2026-08-05,2026-08-14
irresolute,"優柔不断の、決断力のない","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irresolute,"CC BY-SA 4.0",2026-08-05,2026-08-14
irresponsible,"無責任な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irresponsible,"CC BY-SA 4.0",2026-08-05,2026-08-14
irresponsibly,"無責任に","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irresponsibly,"CC BY-SA 4.0",2026-08-05,2026-08-14
irretrievable,"取り返しのつかない、回復できない。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irretrievable,"CC BY-SA 4.0",2026-08-05,2026-08-14
irretrievably,"取り返しのつかないほど、回復できないほど。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irretrievably,"CC BY-SA 4.0",2026-08-05,2026-08-14
irreverently,"不遜にも、不敬にも。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irreverently,"CC BY-SA 4.0",2026-08-05,2026-08-14
irrigable,"灌漑できる","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irrigable,"CC BY-SA 4.0",2026-08-05,2026-08-14
irritable,"怒りっぽい。短気な。 / 過敏な。 / 炎症性の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/irritable,"CC BY-SA 4.0",2026-08-05,2026-08-14
isotopic,"同位体の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/isotopic,"CC BY-SA 4.0",2026-08-05,2026-08-14
itself,"それ自身。 / 前に現れた主語を示す。 / （主語の強調）","Japanese Wiktionary",https://ja.wiktionary.org/wiki/itself,"CC BY-SA 4.0",2026-08-05,2026-08-14
jacker,"(古語・廃語) 狩人、密猟者。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jacker,"CC BY-SA 4.0",2026-08-05,2026-08-14
jailbait,"成人男性が性的に魅力的であると見なす同意年齢未満の少女。ロリ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jailbait,"CC BY-SA 4.0",2026-08-05,2026-08-14
janitorial,"管理人的な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/janitorial,"CC BY-SA 4.0",2026-08-05,2026-08-14
jari,"zariの異形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jari,"CC BY-SA 4.0",2026-08-05,2026-08-14
jav,"javelinの短縮語。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jav,"CC BY-SA 4.0",2026-08-05,2026-08-14
jealous,"妬んだ、嫉妬した / 嫉妬深い / 油断のない、用心する","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jealous,"CC BY-SA 4.0",2026-08-05,2026-08-14
jealously,"妬んで、嫉妬して / 用心深く","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jealously,"CC BY-SA 4.0",2026-08-05,2026-08-14
jeweled,"jewelledの異綴。 / jewelの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jeweled,"CC BY-SA 4.0",2026-08-05,2026-08-14
jobbing,"""job"" の動名詞形又は現在分詞形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jobbing,"CC BY-SA 4.0",2026-08-05,2026-08-14
jocose,"滑稽な、おどけた、ふざけた","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jocose,"CC BY-SA 4.0",2026-08-05,2026-08-14
jocular,"滑稽な、ひょうきんな、おかしな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jocular,"CC BY-SA 4.0",2026-08-05,2026-08-14
jocund,"陽気な、愉快な","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jocund,"CC BY-SA 4.0",2026-08-05,2026-08-14
jod,"yodhの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jod,"CC BY-SA 4.0",2026-08-05,2026-08-14
jodo,"杖道。 / 浄土。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jodo,"CC BY-SA 4.0",2026-08-05,2026-08-14
jointly,"共同で。合同で。連帯して。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jointly,"CC BY-SA 4.0",2026-08-05,2026-08-14
jokey,"jokyの異綴","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jokey,"CC BY-SA 4.0",2026-08-05,2026-08-14
jokingly,"冗談に、ふざけて","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jokingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
journalistic,"ジャーナリズムの、報道の。 / ジャーナリストの、記者の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/journalistic,"CC BY-SA 4.0",2026-08-05,2026-08-14
jovial,"陽気な、快活な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jovial,"CC BY-SA 4.0",2026-08-05,2026-08-14
jovially,"陽気に。 / 快活に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jovially,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyed,"joyの過去形・過去分詞。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyed,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyful,"嬉しい。 / 嬉しそうな。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyful,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyfull,"joyfulの廃用。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyfull,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyfully,"楽しそうに。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyfully,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyless,"楽しみのない。 / わびしい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyless,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyous,"楽しい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyous,"CC BY-SA 4.0",2026-08-05,2026-08-14
joyously,"楽しく。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/joyously,"CC BY-SA 4.0",2026-08-05,2026-08-14
jubilant,"歓喜に満ちた。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/jubilant,"CC BY-SA 4.0",2026-08-05,2026-08-14
judicious,"判断力のある。分別のある。賢明な。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/judicious,"CC BY-SA 4.0",2026-08-05,2026-08-14
judiciously,"思慮深く。賢明に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/judiciously,"CC BY-SA 4.0",2026-08-05,2026-08-14
junctional,"接合部の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/junctional,"CC BY-SA 4.0",2026-08-05,2026-08-14
juridical,"司法上の、裁判上の、法律上の。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/juridical,"CC BY-SA 4.0",2026-08-05,2026-08-14
just,"正確な。 / （道徳的に）公正な。 / 単に、単純に。 / つい先ほど。 / ぎりぎりで。 / 完全に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/just,"CC BY-SA 4.0",2026-08-05,2026-08-14
juster,"""just"" の比較級。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/juster,"CC BY-SA 4.0",2026-08-05,2026-08-14
justly,"公正に。 / 妥当に。 / 正確に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/justly,"CC BY-SA 4.0",2026-08-05,2026-08-14
juvenilia,"（複数形のみ）若い頃の作品","Japanese Wiktionary",https://ja.wiktionary.org/wiki/juvenilia,"CC BY-SA 4.0",2026-08-05,2026-08-14
kabaddi,"カバディ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kabaddi,"CC BY-SA 4.0",2026-08-05,2026-08-14
kabuki,"歌舞伎。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kabuki,"CC BY-SA 4.0",2026-08-05,2026-08-14
kabuto,"兜。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kabuto,"CC BY-SA 4.0",2026-08-05,2026-08-14
kado,"華道。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kado,"CC BY-SA 4.0",2026-08-05,2026-08-14
kagura,"神楽。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kagura,"CC BY-SA 4.0",2026-08-05,2026-08-14
kaha,"proboscis monkeyに同じ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kaha,"CC BY-SA 4.0",2026-08-05,2026-08-14
kai,"食べ物。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kai,"CC BY-SA 4.0",2026-08-05,2026-08-14
kaizen,"日本の企業における実務の一つであり、性能や生産性を高めるための継続的な改善を指す。 / （上から転じて）継続的な改善。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kaizen,"CC BY-SA 4.0",2026-08-05,2026-08-14
kaleidoscopic,"万華鏡のような","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kaleidoscopic,"CC BY-SA 4.0",2026-08-05,2026-08-14
kales,"""kale"" の複数形","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kales,"CC BY-SA 4.0",2026-08-05,2026-08-14
kame,"（地質学）氷礫丘、ケイム。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kame,"CC BY-SA 4.0",2026-08-05,2026-08-14
kames,"kameの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kames,"CC BY-SA 4.0",2026-08-05,2026-08-14
kanji,"日本の漢字。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kanji,"CC BY-SA 4.0",2026-08-05,2026-08-14
katakana,"片仮名。カタカナ。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/katakana,"CC BY-SA 4.0",2026-08-05,2026-08-14
katana,"刀。日本刀。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/katana,"CC BY-SA 4.0",2026-08-05,2026-08-14
katanas,"katanaの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/katanas,"CC BY-SA 4.0",2026-08-05,2026-08-14
kawara,"瓦。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kawara,"CC BY-SA 4.0",2026-08-05,2026-08-14
keenly,"熱心に。 / 激しく。 / 敏感に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/keenly,"CC BY-SA 4.0",2026-08-05,2026-08-14
kendo,"剣道。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kendo,"CC BY-SA 4.0",2026-08-05,2026-08-14
kettlebell,"ケトルベル。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kettlebell,"CC BY-SA 4.0",2026-08-05,2026-08-14
kettlebells,"kettlebellの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kettlebells,"CC BY-SA 4.0",2026-08-05,2026-08-14
kickboxer,"キックボクサー","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kickboxer,"CC BY-SA 4.0",2026-08-05,2026-08-14
kidnaped,"""kidnap"" の過去形・過去分詞形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kidnaped,"CC BY-SA 4.0",2026-08-05,2026-08-14
kidnaping,"""kidnap"" の動名詞形又は現在分詞形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kidnaping,"CC BY-SA 4.0",2026-08-05,2026-08-14
kimchi,"キムチ。 / (俗語, 民族差別)朝鮮人、韓国人。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kimchi,"CC BY-SA 4.0",2026-08-05,2026-08-14
kingly,"王にふさわしい。 / 王の。 / 王者らしい。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
kir,"キール。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kir,"CC BY-SA 4.0",2026-08-05,2026-08-14
kirs,"kirの複数形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kirs,"CC BY-SA 4.0",2026-08-05,2026-08-14
kleren,"clairinの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/kleren,"CC BY-SA 4.0",2026-08-05,2026-08-14
knive,"knifeの異形。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knive,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowhow,"know-howの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowhow,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowingly,"分かったように。 / 故意に。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowingly,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowledgable,"knowledgeableの異綴。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowledgable,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowledgeable,"博識な。知性のある。聡明な。 / 博識な人。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowledgeable,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowledgeably,"博識に。知識が豊富で。","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowledgeably,"CC BY-SA 4.0",2026-08-05,2026-08-14
knowns,"""known"" の複数形","Japanese Wiktionary",https://ja.wiktionary.org/wiki/knowns,"CC BY-SA 4.0",2026-08-05,2026-08-14
